51.101,125.34,152.35,110.37,86.849,113.07,118.14,129.14,116.01,99.66,0,130.87,155.79,116.7,119.27,97.079,115.69,153.54,99.652,158.78,90.518,141.94,124.28,86.172,107.32,148.2,131.94,137.56,72.447,135.75,137.67,181.67,89.392,116.3,155.82,148.24,84.844,143.23,70.145,123.59,132.16,145.36,139.47,131.61,120.39,152.5,97.146,131.54,106.67,159.21,172.1,150.57,49.573,105.59,121.33,120.34,174.81,106.33,138.79,150.44,145.9,107.31,127.61,108.15,158.77,125.49,133.67,127.02,111.65,156.01,105.76,147.25,79.643,91.5,125.6,118.28,173.09,124.77,124.12,79.742,124.91,169.7,166.37,88.872,131.99,94.232,165.04,121.65,64.88,96.826,148.61,84.715,141.77,135.71,86.507
92,150.15,125.73,156.86,73.361,151.14,89.143,107.73,165.9,114.55,130.87,0,139.46,112.66,138.73,77.949,104.77,141.28,124.36,95.172,86.604,113.32,104.79,99.853,71.498,136.78,136.55,142.91,129.07,140.19,68.692,139.41,150.81,100.31,142.27,140.96,103.39,170.67,138,105.46,107.31,108.18,96.847,105.74,114.38,132.97,115.92,148.39,153.64,104.51,119.18,124.99,172.77,95.879,88.147,133.91,141.13,98.012,95.395,127.02,150.7,87.65,126.54,180.93,69.056,107.72,95.836,145.73,116.11,157.69,181.04,117.9,126.49,111.27,97.968,140.49,159.58,81.579,122.98,71.31,145.8,94.737,152.52,148.2,122.23,49.943,119.64,79.085,108.6,91.073,95.788,104.72,132.73,136.14,85.467
96.145,94.941,116.78,142.35,122.15,111.03,126.23,129.77,111.38,117.09,155.79,139.46,0,159.75,128.8,154.36,147.48,119.31,128.54,134.13,178.65,109.13,137.08,113.7,83.538,127.1,112.7,151.61,58.978,168.79,112.52,77.082,111.93,145.31,171.29,168.97,158.92,141.23,141.19,124.19,147.39,72.628,98.706,88.196,102.89,45.838,118.21,78.589,83.951,142.19,101.74,150.75,133.13,99.426,131.33,122.54,111.72,161.05,112.72,105.32,138.04,67.682,127.6,133.79,106.14,141.16,64.294,146.84,156.83,103.9,115.63,138.7,116.77,114.91,148.92,104.44,140.74,132.89,87.694,71.123,148.75,150.18,132.47,127.16,151.49,90.642,98.578,104.17,145.64,160.45,155.56,153.94,106.45,126.23,72.244
151.09,104.1,124.48,81.336,106.98,155.02,102.74,53.802,114.06,109.73,116.7,112.66,159.75,0,78.152,116.23,135.42,112.89,126.79,76.735,126.27,117.96,127.01,114.65,112.73,138.52,110.06,90.425,94.403,144.84,123.95,93.748,64.203,82.98,124.49,104.44,147.25,146.31,179.28,124.35,148.5,92.428,134,84.382,173.18,153.82,129.23,125.84,136.05,182.46,119.97,94.145,81.261,51.05,176.17,149.39,146.51,151.54,129.41,93.794,113.81,101.76,118.37,137.68,106.87,91.118,111.68,159.25,72.152,144.22,99.742,139.58,82.619,101.66,64.224,127.35,98.423,121.66,162.47,151.37,161.38,93.091,62.663,147.52,87.772,83.427,128.09,155.01,112,135.77,57.424,87.261,121.2,166.48,129.19
134.3,94.867,94.102,103.04,126.12,124.68,87.101,134.94,175.95,144.57,119.27,138.73,128.8,78.152,0,97.872,116.22,138.9,170.78,143.29,115.13,106.67,161.74,136.92,84.334,110.35,82.973,169.95,108.24,106.48,112.34,123.2,157.84,126.81,62.024,160.74,155.7,152.06,117.06,152.12,130.15,87.071,107.76,140.18,133.91,86.081,112.84,86.397,86.004,85.977,123.84,118.09,118.39,153.55,115.62,93.796,89.027,46.278,177.19,99.714,139.95,161.45,136.31,177.39,134.11,159.06,105.62,141.1,103.14,130.42,135.02,130.16,99.186,118.22,119.2,167.12,136.2,64.242,119.5,122.92,107.48,87.776,136.45,151.62,112.31,76.69,90.593,116.08,101.13,89.982,140.48,83.94,161.78,113.81,98.519
139.1,83.489,100.31,95.342,125.98,133.05,118.23,88.021,129.67,134.4,97.079,77.949,154.36,116.23,97.872,0,103.46,154.23,124.82,124.98,79.146,127.92,128.75,136.77,147.52,97.83,130.73,140.31,66.375,127.17,94.059,140.76,139.1,119.35,82.518,91.903,107.03,166.13,163.02,128.72,68.289,137.46,173.47,129.03,88.982,140.5,138.93,158.04,121,146.87,87.398,71.589,92.016,132.98,124.13,53.406,122,132.51,131.69,107.77,89.923,95.136,74.494,113.68,133.7,122.54,108.76,142.97,94.26,117.65,95.22,100.33,110.68,77.469,148.46,105.87,127.1,116.26,120.24,90.004,112.29,104.81,144.24,77.313,131.02,153.44,117.71,167.71,117.96,52.162,105.16,162.76,133.15,112.03,85.841
122.13,154.56,88.69,115.22,150.61,85.671,120.8,79.69,103.39,148.66,115.69,104.77,147.48,135.42,116.22,103.46,0,93.703,115.55,95.162,84.162,143.63,130.85,143.45,124,151.65,161.29,87.796,127.97,140.13,109.07,133.67,65.271,72.561,125.85,114.1,115.78,132.04,140.19,97.479,134.95,129.43,144.86,140.71,171.95,153.69,84.72,76.718,129.42,78.594,152.34,169.5,93.325,79.91,117.11,132.5,96.666,86.752,119.45,169.61,114.93,77.695,137.25,124.65,98.772,128.67,137.82,129.12,128.56,137.73,139.09,133.21,152.22,107.94,125.03,131.31,133.24,88.485,52.49,99.359,139.74,155.35,178.35,148.68,118.18,110.14,144.41,107.21,83.738,151.5,64.841,72.639,103.42,126.11,133.55
127.46,124.82,134.7,147.99,128.88,148.53,153.11,121.37,78.07,128.27,153.54,141.28,119.31,112.89,138.9,154.23,93.703,0,79.785,103.78,133.67,154.32,113.63,56.584,100.74,157.89,148.1,71.42,47.476,81.532,159.75,151.53,159.91,126.06,136.22,125.33,155.64,59.794,106.7,161.23,119.39,89.327,144.71,124.12,102.68,108.68,101.71,131.49,80.126,118,194.57,111.31,71.602,126.46,110.09,116.52,74.459,117.8,123.94,91.903,108.68,74.56,176.98,129.68,91.784,106.01,148.68,149.6,94.733,117.6,102.22,101.51,140.66,80.942,92.745,115.66,128.5,92.191,99.576,169.8,108.3,181.45,107.81,158.3,140.92,86.372,124.33,84.826,100.32,154.89,96.341,98.59,156.66,167.35,120.84
162.73,55.402,157.74,86.989,111.58,165.3,129.33,164.29,101.58,114.85,99.652,124.36,128.54,126.79,170.78,124.82,115.55,79.785,0,155.97,89.756,80.821,138.21,141.3,156.31,145.55,158.79,161.97,156.47,147.06,145.51,114.71,139.16,158.31,158.63,152.37,106.76,140.13,125.77,122.27,160.24,116.93,173.14,118.62,114.68,119.77,76.413,107.93,98.197,120.92,140.31,95.364,114.75,166.18,130.84,123.03,113.4,98.435,65.256,123.7,97.703,96.923,151.59,141.95,134.11,142.92,143.88,110.98,118.67,115.37,117.25,138.18,125.69,98.754,137.47,91.565,119.96,144.49,117.87,115.6,111.4,110.32,70.151,100.65,140.4,157.88,123.66,121.43,124.66,153.99,112.8,99.44,125.66,114.16,117.75
144.75,140.81,120.63,79.505,60.762,112.16,129.75,172.22,146.49,80.621,158.78,95.172,134.13,76.735,143.29,124.98,95.162,103.78,155.97,0,136.47,75.196,122.81,176.14,80.735,101.03,133.87,93.241,87.89,75.567,111.05,151.7,120.23,145.3,150.05,100.8,123.01,93.881,122.07,89.945,174.11,106.3,87.932,168.34,122.65,111.6,68.2,71.189,129.01,91.863,143.08,155.4,82.501,101.22,87.608,104.75,158.97,146.45,115.64,95.056,151.91,149.76,80.343,92.285,134.03,73.626,93.016,129.47,149.14,84.136,118.44,82.832,142.93,86.632,118.5,127.39,111.67,96.985,137.69,109.88,112.3,96.493,143.5,140.85,89.828,108.71,121.12,127.8,160.56,121.26,106.96,123.1,71.239,141.21,178.21
122.71,102.69,114.9,88.692,145.42,120.62,67.567,130.23,143.31,106.52,90.518,86.604,178.65,126.27,115.13,79.146,84.162,133.67,89.756,136.47,0,140.82,153.38,151.56,112.13,111.28,142.38,105.44,91.136,138.28,116.48,90.469,100.62,124.09,90.144,174.35,82.456,124.46,190.25,124.43,137.07,108.95,96.689,124.45,148.83,154.16,91.78,133.23,125.78,123.83,124.95,145.06,121.99,111.64,150.15,109.08,98.367,107.72,109.35,129.71,156.74,86.389,94.388,118.67,101.23,162.34,161.49,168.96,137.57,96.889,103.37,93.36,100.88,131.64,136.95,101.57,99.82,118.66,115.1,133.53,88.114,121.18,116.32,68.021,152.85,109.07,144.53,165.79,77.582,99.54,137.88,117.28,121.3,106.53,98.795
110.05,121.36,126.08,79.877,102.08,131.46,134.06,127.61,139.17,116.8,141.94,113.32,109.13,117.96,106.67,127.92,143.63,154.32,80.821,75.196,140.82,0,100.87,113.27,85.282,118.34,132.43,124.36,61.884,124.14,101.71,159.52,142.47,138.41,79.355,120.92,113.89,121.6,114.83,119.03,142.4,115.84,93.222,72.233,138.46,118.41,163.48,102.32,103.63,126.97,97.637,101.85,152.87,138.08,64.222,103.36,146.88,75.009,149.26,123.34,127.95,112.37,94.32,117.53,121.3,92.868,83.186,66.649,92.849,100.24,145.72,109.38,95.62,51.775,88.622,166.92,89.398,111.06,96.857,99.619,195.62,170.09,120.99,64.565,187.15,122.37,114.45,185.06,132.47,102.36,125.38,158.13,131.73,75.973,108.49
111.75,112.51,92.376,114.42,156.64,96.316,66.618,153.52,114.55,128.39,124.28,104.79,137.08,127.01,161.74,128.75,130.85,113.63,138.21,122.81,153.38,100.87,0,126.5,101.4,156.49,123.21,84.885,70.771,91.791,96.009,107.12,119.06,108.15,148.8,68.793,104.98,176.59,152.67,165.19,148.52,107.72,103.54,54.68,145.37,160.84,64.997,144.82,77.733,123.74,141.87,119.8,150.62,116.19,84.429,117.93,83.393,64.194,129.36,120.78,120.84,95.817,84.378,158.95,153.11,65.751,123.2,121.88,137.69,97.377,128.87,142.15,98.01,137.78,154.15,171.34,128.73,116.96,171.41,104.46,129.52,112.63,71.761,110.85,110.47,93.68,130.62,93.006,81.954,153.58,78.091,150.24,103.56,120,149.06
118.75,95.715,138.19,142.75,109.87,126.62,124.26,143.85,106.52,133.04,86.172,99.853,113.7,114.65,136.92,136.77,143.45,56.584,141.3,176.14,151.56,113.27,126.5,0,103.69,132.02,169.7,139.65,125.71,82.767,159.77,141.18,110.26,112.16,131.71,56.088,150.61,130.01,91.11,171.75,125.53,86.63,108.86,132.46,135.52,132.84,131.73,115.9,140.93,128.06,69.974,104.78,89.658,131.93,122.92,84.15,119.51,106.37,119.66,148.72,123.67,124.05,100.11,118.3,103.78,107.08,145.53,157.08,154.28,157.03,144.44,133.73,132.84,89.274,80.35,133.27,95.477,110.5,119.37,99.627,101.04,119.09,90.489,76.452,60.466,121.17,143.02,147.79,124.36,159.76,119.9,98.43,149.91,107.44,110.73
133.62,128.33,87.405,94.661,126.08,89.682,79.432,158.75,56.325,84.423,107.32,71.498,83.538,112.73,84.334,147.52,124,100.74,156.31,80.735,112.13,85.282,101.4,103.69,0,108.9,137.12,123.7,109.76,153.82,115.82,159.04,114.15,95.469,182.8,135.13,77.408,151.73,153.41,168.65,85.069,159.2,107.2,153.13,147,138.31,101.46,72.6,99.029,107.89,150.82,89.364,108.61,124.3,133.3,157.36,172.77,91.671,97.7,124.2,180.08,165.15,168.86,101.76,106.61,124.13,124.78,65.864,111.48,130.57,105.92,114.01,143.54,124.54,96.489,162.44,124.61,144.88,190.99,122.07,103.94,101.77,76.316,138.32,121.8,146.9,119.42,128.62,107.94,147.94,161.4,80.707,166.27,127.4,94.08
123.87,124.72,86.577,120.45,158.9,112.44,128.83,129.02,130.32,116.82,148.2,136.78,127.1,138.52,110.35,97.83,151.65,157.89,145.55,101.03,111.28,118.34,156.49,132.02,108.9,0,135.6,87.819,138.37,116.85,140.36,118.21,173.67,145.85,94.467,90.481,116.8,147.14,170.19,136.04,139.3,127.16,89.079,125.65,97.656,149.13,118.2,132.3,122.93,83.63,147.77,137.68,122.26,133.06,151.82,111.45,80.843,114.08,87.839,129.86,95.991,105.75,101.95,152.22,89.316,90.689,110.59,149.95,127.6,108.7,91.899,119.27,147.6,168.73,109.23,171.31,104.54,157.15,122.62,135.24,133,150.3,131.88,169.47,164.33,111.66,97.581,141.9,54.449,155.39,78.48,132.19,101.68,107,76.877
78.913,136.64,182.76,95.612,141.77,153.32,137.12,109.6,97.663,164.54,131.94,136.55,112.7,110.06,82.973,130.73,161.29,148.1,158.79,133.87,142.38,132.43,123.21,169.7,137.12,135.6,0,101.72,135.89,101.54,85.644,107.89,85.791,117.26,104,123.64,81.095,87.529,149.79,148.35,96.817,95.962,123.38,132.53,158.1,176.48,142.83,114.84,110.88,114.73,168.76,113.35,149.2,128.24,137.88,150.29,123.51,98.174,94.698,95.058,117.2,136.1,115.69,168.62,133.26,105.41,124.47,100.31,94.029,110.04,119.15,79.671,127.72,170.65,140.89,109.73,120.94,176.39,155.67,128.98,125.31,138.07,126.51,89.987,182.16,153.07,71.702,111.13,131.93,127.98,156.44,131.38,102.36,142.9,152.56
112.06,120.8,118.38,96.686,106.67,90.255,104.21,117.11,131.84,134.03,137.56,142.91,151.61,90.425,169.95,140.31,87.796,71.42,161.97,93.241,105.44,124.36,84.885,139.65,123.7,87.819,101.72,0,133.99,116.47,85.332,146.39,135.47,128.01,85.035,116.05,137.67,148.4,138.44,174.31,144.29,154.81,143.48,126.72,183.11,77.222,106.98,120.38,138.73,100.23,172.09,120.64,155.82,83.731,148.25,121.74,148.65,88.424,80.868,88.093,136.6,85.618,70.632,108.75,101.34,117.43,136.07,129.41,146.02,122.83,95.14,142.86,122.57,113.83,78.636,115.44,99.22,144.66,95.965,114.3,115.77,62.628,122.33,126.63,147.97,112.5,150.73,69.333,120.09,158.45,99.353,105.09,95.627,109.84,96.822
114.22,152.43,141.66,157.27,97.091,125.77,160.67,94.913,78.817,71.074,72.447,129.07,58.978,94.403,108.24,66.375,127.97,47.476,156.47,87.89,91.136,61.884,70.771,125.71,109.76,138.37,135.89,133.99,0,87.075,150.6,91.248,94.254,142.8,171.59,144.72,72.281,136.65,79.075,115.32,111.44,118.42,142.73,154.83,139.19,155.71,116.68,89.995,81.514,90.707,99.008,104.31,128.86,116.78,94.186,130.44,147.79,125.79,112.05,150.12,177.35,82.459,101.13,71.913,173.35,118.28,67.382,127.75,141.78,116.19,143.96,189.76,124.37,79.344,118.9,150.65,96.278,99.456,126.02,122.64,125.24,148.82,99.622,147.09,149.88,84.916,62.883,168.99,133.5,123.22,98.519,125.11,81.119,80.082,176.1
105.73,129.67,96.101,78.949,76.729,113.31,146.31,150.44,138.91,116.77,135.75,140.19,168.79,144.84,106.48,127.17,140.13,81.532,147.06,75.567,138.28,124.14,91.791,82.767,153.82,116.85,101.54,116.47,87.075,0,112.05,172.48,103.85,148.7,69.484,61.028,166.06,179.49,132.31,139.36,76.502,94.761,120.48,137.33,100.86,117.26,133.61,120.71,72.964,87.929,159.5,78.354,111.95,95.501,112.22,106.26,110.5,139.3,177.99,85.952,111.95,82.31,158.75,132.92,126.51,143.59,121.53,88.005,163.54,94.14,112.55,106.25,96.189,127.79,92.168,103.09,116.14,147.27,141.95,130.75,117.55,154.81,115.87,134.28,129.19,112.08,148.54,170.59,90.408,143.85,146.72,111.78,124.07,93.639,82.314
149.76,109.03,163.77,153.22,140.8,168.87,111.33,146.12,93.131,103.32,137.67,68.692,112.52,123.95,112.34,94.059,109.07,159.75,145.51,111.05,116.48,101.71,96.009,159.77,115.82,140.36,85.644,85.332,150.6,112.05,0,81.607,113.4,136.32,127.46,98.212,103.02,101.79,135.62,141.82,125.49,113.25,78.204,158.14,110.23,149.38,156.7,150.23,98.138,183.39,194.9,112.27,86.945,137.11,125.88,138.84,137.89,138.47,87.551,132.05,159.82,165.53,110.04,155.08,117.66,109.36,113.36,155.52,136.38,80.46,132.06,130.32,177.57,124.31,131.2,110.74,61.998,141.76,132.7,154.32,101.96,98.98,144.33,135.15,80.279,69.271,152.81,120.93,82.492,169.22,145.05,84.555,162.41,111.2,123.03
93.719,89.47,143.78,89.728,128.36,146.41,119.57,89.752,100.18,102.29,181.67,139.41,77.082,93.748,123.2,140.76,133.67,151.53,114.71,151.7,90.469,159.52,107.12,141.18,159.04,118.21,107.89,146.39,91.248,172.48,81.607,0,109.68,62.686,116.21,90.723,131.62,54.024,92.775,149.59,167.32,137.57,118.71,73.93,172.71,116.11,110.86,66.821,147.07,110.7,92.847,92.274,88.579,91.158,143.54,115.43,131.46,116.93,121.16,71.278,150.67,136.7,131.19,95.998,135.42,163.66,124.26,135.62,139.62,120.13,163.29,96.67,112.94,100.84,164.05,82.77,98.585,197.31,126.78,112.85,140.18,130.27,138.89,104.3,123.37,59.916,112.24,95.828,104.42,132.89,133.05,106.97,127.12,88.074,150.45
92.93,79.63,165.76,132.28,115.44,123.31,138.22,88.391,121.9,132.19,89.392,150.81,111.93,64.203,157.84,139.1,65.271,159.91,139.16,120.23,100.62,142.47,119.06,110.26,114.15,173.67,85.791,135.47,94.254,103.85,113.4,109.68,0,127.29,146.47,107.27,109.11,105.91,161.53,150.77,177.06,129.23,106.58,91.967,102.21,124.99,105.85,163.35,145.06,130.37,121.92,141.1,133.37,153.77,87.137,92.904,132.42,112.36,160.02,104.97,92.484,110.86,96.797,131.13,109.07,119.82,153.77,134.2,150.12,83.599,92.87,109.56,147.57,157.15,107.57,124.76,149.26,124.89,88.622,122.21,98.175,76.444,133.22,162.56,124.75,137.34,150.02,114.2,157.65,105.19,170.74,118.18,137.92,170.92,116.35
140.17,115.28,82.078,123.09,105.34,190.18,92.639,109.72,155.07,101,116.3,100.31,145.31,82.98,126.81,119.35,72.561,126.06,158.31,145.3,124.09,138.41,108.15,112.16,95.469,145.85,117.26,128.01,142.8,148.7,136.32,62.686,127.29,0,99.444,108.35,87.445,98.083,157.81,123.72,142.84,165.95,76.226,150.92,63.313,81.695,163.14,114.14,128.79,100.1,143.4,142.31,117.51,51.26,86.41,79.865,157.86,113.49,133.02,142.02,93.793,127.14,156.71,112.21,138.42,99.826,71.185,111.21,142.7,114.73,104.28,114.74,150.52,160.23,112.18,145.08,73.02,153.38,104.33,97.758,144.9,139.83,112.58,148.63,78.466,145.13,143.91,119.33,126.18,114.63,133.68,142.94,129.44,93.733,113.28
82.798,153.23,151.56,112.28,139.45,116.58,118.09,142.42,96.667,138.54,155.82,142.27,171.29,124.49,62.024,82.518,125.85,136.22,158.63,150.05,90.144,79.355,148.8,131.71,182.8,94.467,104,85.035,171.59,69.484,127.46,116.21,146.47,99.444,0,120.05,75.734,139.69,66.849,105.88,106.99,128.79,95.078,124.25,146.69,127.59,147.22,75.492,152.44,147.78,79.729,133.83,168.12,149.42,144.21,145.12,167.3,85.252,125.92,85.425,101.04,112.51,107.44,146.32,115.35,133.68,149.36,93.191,142.19,159.48,94.625,104.56,112.93,135.62,115.24,50.273,140.28,94.316,134.14,70.757,109.79,73.473,192.33,106.93,92.452,136.28,146.99,119.82,131.46,111.78,111.48,128.16,176.74,116.88,94.817
136.39,134.06,118.29,88.728,106.71,117.18,142.86,151.04,106.1,120.19,148.24,140.96,168.97,104.44,160.74,91.903,114.1,125.33,152.37,100.8,174.35,120.92,68.793,56.088,135.13,90.481,123.64,116.05,144.72,61.028,98.212,90.723,107.27,108.35,120.05,0,138.78,133.09,106.62,125.76,113.75,147.72,72.649,103.01,163.5,90.362,143.19,113.96,156.09,141.45,88.608,111.04,88.098,145.75,134.95,136.61,138.21,91.368,100.83,107.46,128.5,103.27,89.191,85.041,59.393,130.51,72.079,95.621,171.38,151.2,138.84,147.4,126.62,134.49,76.988,107.17,152.04,105.28,104.9,130.38,139.41,81.894,89.325,141.86,116.02,130.44,198.24,59.37,133.13,105.26,132.28,180.56,160.91,106.38,85.004
85.889,118.18,84.012,141.61,118.67,78.924,117.14,159.5,151.12,87.711,84.844,103.39,158.92,147.25,155.7,107.03,115.78,155.64,106.76,123.01,82.456,113.89,104.98,150.61,77.408,116.8,81.095,137.67,72.281,166.06,103.02,131.62,109.11,87.445,75.734,138.78,0,85.593,152.97,134.73,101.17,171.06,134.2,149.7,141.46,117.13,117.94,116.24,105.18,143.12,131.88,180.12,103.27,131.46,141.66,125.87,71.773,166.01,138.51,115.77,131.74,151.14,123.62,139.83,112.71,119.57,135.83,116.36,167.65,162.74,100.4,146.16,124.98,74.273,132.18,121.21,133.81,147.3,149.91,102,115.67,118.82,83.157,67.306,125.42,77.452,119.82,143.09,89.723,68.157,162.78,117.28,73.76,148,121.28
